Transaction_ID,User_ID,Loan_Type,Loan_Amount,Date,Payment_Status,Reason
LON_80025BBB1E90,PP1076409,Auto Loan,20672.86,2024-11-15,Successful,Successful
LON_1706DB5F0201,PP0008460,Gold Loan,80753.38,2024-05-26,Successful,Successful
LON_CA1FB1C41BD7,PP1053278,Credit Score,15305.42,2024-11-01,Successful,Successful
LON_19778EFA7320,PP1062048,Auto Loan,30741.75,2024-07-06,Successful,Successful
LON_33CD14B9F1EA,PP1070034,Auto Loan,48339.53,2024-03-31,Successful,Successful
LON_6D8D2ED25B58,PP1088302,Credit Score,2805.32,2024-03-14,Successful,Successful
LON_C225F41A70D5,PP1101131,Mutual Fund,41049.68,2024-01-06,Successful,Successful
LON_A499406CAF71,PP1053047,Credit Score,46483.42,2024-08-24,Successful,Successful
LON_5C299439AA0E,PP1087696,Credit Score,20482.09,2024-02-03,Successful,Successful
LON_D90FA5DA0F39,PP1080288,Auto Loan,68124.97,2024-09-26,Successful,Successful
LON_A8B3DC550F56,PP0029361,Auto Loan,78938.12,2024-10-03,Successful,Successful
LON_B6D3844952F9,PP1058667,Mutual Fund,90012.66,2024-02-24,Successful,Successful
LON_0DDDD9AF7543,PP1075218,Mutual Fund,75402.17,2024-11-03,Successful,Successful
LON_EAEB118BF8C8,PP1066457,Credit Score,45503.84,2024-05-16,Successful,Successful
LON_528983FA4745,PP0002421,Credit Score,71584.7,2024-01-20,Successful,Successful
LON_71046E2B2CE2,PP1102021,Mutual Fund,55773.42,2024-11-21,Successful,Successful
LON_9C5B83A5A970,PP0049855,Credit Score,60866.58,2024-07-17,Successful,Successful
LON_26A0AE41487B,PP0049581,Mutual Fund,97603.45,2024-01-13,Successful,Successful
LON_4A1933848506,PP1077046,Gold Loan,63836.07,2024-09-14,Successful,Successful
LON_6C132337AC5C,PP1068375,Credit Score,69732.41,2024-09-26,Successful,Successful
LON_C1C4713E4948,PP1105287,Mutual Fund,81897.05,2024-06-29,Successful,Successful
LON_487D8F8D9391,PP0008724,Credit Score,79028.38,2024-03-16,Successful,Successful
LON_A560E6620C99,PP1057896,Credit Score,20844.43,2024-04-04,Successful,Successful
LON_F59B5320815C,PP0012051,Auto Loan,90867.86,2024-02-07,Successful,Successful
LON_57538E4418CB,PP0026953,Mutual Fund,46057.92,2024-09-04,Successful,Successful
LON_5919953D5A8B,PP0011958,Auto Loan,10008.56,2024-01-03,Successful,Successful
LON_C9D519E33FCD,PP0012333,Auto Loan,53589.97,2024-06-28,Successful,Successful
LON_267E94627E36,PP0047628,Gold Loan,27955.25,2024-03-19,Successful,Successful
LON_A22B9E984E11,PP1103402,Auto Loan,87192.24,2024-08-17,Successful,Successful
LON_838438DCC089,PP1083111,Mutual Fund,17568.85,2024-12-04,Successful,Successful
LON_E9DCA90D12F4,PP0046574,Credit Score,79480.92,2024-10-04,Successful,Successful
LON_6E81514E6893,PP0010789,Auto Loan,40565.4,2024-07-24,Successful,Successful
LON_C26048288049,PP0003471,Credit Score,97499.24,2024-12-05,Successful,Successful
LON_01C03947692F,PP0022468,Credit Score,50163.09,2024-08-27,Successful,Successful
LON_AC175054B930,PP1104651,Credit Score,15477.46,2024-04-05,Successful,Successful
LON_693EF0039233,PP1049824,Gold Loan,34394.9,2024-10-02,Successful,Successful
LON_2476D3F67E93,PP1057507,Mutual Fund,24304.14,2024-12-08,Successful,Successful
LON_E08C3530CA2A,PP0026329,Gold Loan,79627.74,2024-08-14,Successful,Successful
LON_3DE22F6AA505,PP0011059,Mutual Fund,19027.67,2024-04-11,Successful,Successful
LON_B8C8E2B7072B,PP1092443,Credit Score,11079.64,2024-05-11,Successful,Successful
LON_27393D6EBA2C,PP1053419,Credit Score,87270.03,2024-05-05,Successful,Successful
LON_E2A51F724C66,PP0030921,Gold Loan,18379.14,2024-04-09,Successful,Successful
LON_B4144610FB39,PP1095649,Gold Loan,85593.65,2024-02-09,Successful,Successful
LON_BC477AC6F319,PP1101284,Gold Loan,7634.64,2024-07-19,Successful,Successful
LON_7BA21C0A4817,PP0030558,Mutual Fund,77547.75,2024-04-11,Successful,Successful
LON_DBA1887DB0EB,PP1076104,Gold Loan,59475.3,2024-05-22,Successful,Successful
LON_A4425104DAAF,PP0009377,Credit Score,11994.85,2024-11-10,Successful,Successful
LON_1F7A387D4A66,PP0007209,Auto Loan,16903.2,2024-11-06,Successful,Successful
LON_49DE0DE4799C,PP0019367,Gold Loan,79427.96,2024-12-28,Successful,Successful
LON_82753D7C9D63,PP1049303,Credit Score,17694.72,2024-12-16,Successful,Successful
LON_0287F51EE844,PP0005891,Auto Loan,93098.0,2024-09-29,Successful,Successful
LON_4D36DF64C765,PP1077321,Credit Score,92346.94,2024-04-05,Successful,Successful
LON_E5BA6C0A5680,PP0001034,Credit Score,32334.7,2024-01-26,Successful,Successful
LON_593334610E97,PP1094661,Credit Score,73143.75,2024-03-19,Successful,Successful
LON_87BA4B76816A,PP0026980,Credit Score,82074.48,2024-02-05,Successful,Successful
LON_18566A787121,PP0026240,Auto Loan,77905.55,2024-05-14,Successful,Successful
LON_485CC4FFCE05,PP1096688,Gold Loan,83092.77,2024-10-14,Successful,Successful
LON_5DAFD0A63FAF,PP1105339,Gold Loan,1345.78,2024-12-12,Successful,Successful
LON_1A7E568E01E5,PP0000820,Auto Loan,17574.89,2024-03-30,Successful,Successful
LON_7ABFB0F98032,PP0012549,Gold Loan,97455.92,2024-10-22,Successful,Successful
LON_DFC69681675C,PP1095579,Gold Loan,94904.58,2024-08-12,Successful,Successful
LON_5945CE9D6601,PP1082624,Auto Loan,39281.26,2024-08-15,Successful,Successful
LON_0B47573D37D0,PP1055961,Credit Score,18338.71,2024-08-08,Successful,Successful
LON_38A190D3EF79,PP1061549,Auto Loan,8025.98,2024-12-10,Successful,Successful
LON_7D7CC59BA2DA,PP1097529,Mutual Fund,14806.78,2024-07-05,Successful,Successful
LON_90B449DD369B,PP1088799,Mutual Fund,81796.42,2024-09-02,Successful,Successful
LON_FB5C66AC5D0C,PP0035728,Gold Loan,23348.29,2024-10-23,Successful,Successful
LON_4F0C2D8242CD,PP1055120,Credit Score,85811.64,2024-05-16,Failed,Wrong Info
LON_28FC97C960B2,PP0018173,Mutual Fund,39061.51,2024-04-09,Successful,Successful
LON_475DD2AC9758,PP0033899,Gold Loan,87121.23,2024-01-26,Successful,Successful
LON_D29F43B884B0,PP1091038,Mutual Fund,50349.33,2024-03-09,Successful,Successful
LON_1FD0AA4BA851,PP1100750,Gold Loan,76371.15,2024-03-27,Successful,Successful
LON_BE362C50356F,PP1101636,Auto Loan,91221.01,2024-11-01,Successful,Successful
LON_C305B1F5CB3A,PP1096123,Auto Loan,52474.83,2024-05-15,Successful,Successful
LON_59C4DC4006AE,PP0016422,Credit Score,24216.81,2024-12-08,Successful,Successful
LON_60CB56D3F055,PP0018571,Auto Loan,20667.02,2024-03-11,Successful,Successful
LON_7BB4005249C4,PP0024630,Credit Score,13647.85,2024-02-11,Successful,Successful
LON_A3DC6465C595,PP1055029,Gold Loan,75592.81,2024-05-08,Successful,Successful
LON_F32ADBA50F8B,PP1092716,Credit Score,40611.13,2024-02-11,Successful,Successful
LON_B1A38D2CC4D8,PP0010164,Gold Loan,88335.39,2024-03-05,Successful,Successful
LON_CA1DCE8E0E5C,PP0025452,Mutual Fund,50931.21,2024-12-14,Successful,Successful
LON_78437F630472,PP1055458,Gold Loan,25716.74,2024-07-08,Successful,Successful
LON_FDACADDEE597,PP1062864,Credit Score,77527.53,2024-08-16,Successful,Successful
LON_6C1D93EE9DED,PP0038990,Auto Loan,95087.22,2024-12-13,Successful,Successful
LON_4B9C2E75BC1A,PP0048748,Auto Loan,44576.79,2024-11-23,Successful,Successful
LON_1CC581B7009F,PP1073115,Credit Score,47361.21,2024-02-21,Successful,Successful
LON_69A0797A8965,PP1061585,Auto Loan,98050.66,2024-03-17,Successful,Successful
LON_F195011FB99D,PP0036102,Mutual Fund,80762.71,2024-01-28,Successful,Successful
LON_FC16A35AD5E5,PP1096881,Credit Score,49425.84,2024-05-30,Successful,Successful
LON_287F10952C4C,PP1074479,Gold Loan,90942.51,2024-03-18,Successful,Successful
LON_7DE5B72FD5AD,PP0009876,Auto Loan,74901.01,2024-08-09,Successful,Successful
LON_6355EA1E9303,PP0004180,Auto Loan,32402.08,2024-05-13,Successful,Successful
LON_C2BB79B09CE8,PP1082890,Credit Score,94654.93,2024-05-13,Successful,Successful
LON_9032F054CAD1,PP1102332,Mutual Fund,40962.09,2024-10-20,Successful,Successful
LON_217D77F34885,PP1087561,Credit Score,82396.35,2024-08-09,Successful,Successful
LON_EFE75EBCFA0C,PP1104133,Auto Loan,21215.22,2024-09-14,Successful,Successful
LON_1B71461ADD55,PP1065388,Gold Loan,61132.8,2024-07-25,Successful,Successful
LON_1C7E9FDE6F76,PP1075787,Auto Loan,16508.37,2024-05-13,Successful,Successful
LON_EBD551A241AF,PP1054260,Auto Loan,83937.05,2024-07-04,Successful,Successful
LON_DF7DA459051E,PP1100293,Auto Loan,21163.91,2024-04-18,Successful,Successful
LON_BC68ECEA2A80,PP1103433,Gold Loan,21441.12,2024-10-09,Successful,Successful
LON_13679151DC86,PP0002951,Auto Loan,74761.5,2024-07-30,Successful,Successful
LON_CF157AB03F42,PP1099854,Credit Score,31554.14,2024-05-27,Successful,Successful
LON_7D9A433F4AFB,PP0009771,Auto Loan,42302.5,2024-03-21,Successful,Successful
LON_E970768441DD,PP0032833,Credit Score,34342.5,2024-05-21,Successful,Successful
LON_070D8EEBFEB0,PP1099355,Auto Loan,12987.51,2024-03-22,Successful,Successful
LON_55FEDDB8BB63,PP1059631,Auto Loan,58036.62,2024-07-07,Successful,Successful
LON_DFB057FFD6D9,PP0013407,Mutual Fund,77958.73,2024-03-25,Successful,Successful
LON_717C0389E6DA,PP0047624,Mutual Fund,70218.96,2024-08-15,Successful,Successful
LON_6774BE4365F3,PP1071768,Auto Loan,53716.19,2024-05-04,Successful,Successful
LON_B958499D978C,PP1068944,Auto Loan,78369.51,2024-06-20,Successful,Successful
LON_357408F3C9FA,PP0004104,Gold Loan,67119.61,2024-03-31,Successful,Successful
LON_DBF19F99A265,PP0047438,Gold Loan,25980.25,2024-03-14,Failed,Bank Denied
LON_79979DE283D3,PP0037459,Credit Score,55938.54,2024-12-13,Successful,Successful
LON_5224997B5145,PP1091588,Mutual Fund,92699.71,2024-10-24,Successful,Successful
LON_AF1B660ABFDB,PP1079990,Gold Loan,94834.86,2024-09-24,Successful,Successful
LON_1D068C92357F,PP0040958,Gold Loan,47116.04,2024-10-02,Successful,Successful
LON_05C41ADFA24B,PP1090123,Auto Loan,74275.9,2024-12-28,Successful,Successful
LON_56504683F95F,PP0010183,Credit Score,25465.49,2024-01-10,Successful,Successful
LON_B6ACE321DEB5,PP0016092,Credit Score,73394.27,2024-11-22,Successful,Successful
LON_CBCACA865221,PP0019132,Credit Score,50029.8,2024-04-29,Successful,Successful
LON_7E173581B7AC,PP1062128,Mutual Fund,97362.04,2024-09-19,Successful,Successful
LON_45957F7FCAD3,PP0028771,Auto Loan,25424.88,2024-06-24,Successful,Successful
LON_110F48DD0959,PP1092746,Auto Loan,62576.1,2024-12-13,Successful,Successful
LON_EA1E5F48BB0A,PP1106711,Auto Loan,23591.93,2024-08-31,Successful,Successful
LON_DCD25BA1B0EB,PP0044434,Auto Loan,95318.72,2024-11-10,Successful,Successful
LON_FDEF9E62B9B7,PP0036210,Mutual Fund,97457.98,2024-04-28,Successful,Successful
LON_A0ADD3582E0E,PP0049335,Auto Loan,12542.27,2024-01-13,Successful,Successful
LON_EB8233C00CEC,PP0005358,Mutual Fund,19169.26,2024-05-16,Successful,Successful
LON_E62EB683DE73,PP1094676,Gold Loan,25548.18,2024-01-17,Successful,Successful
LON_B2FAEB083690,PP1091332,Gold Loan,33821.61,2024-01-09,Successful,Successful
LON_84CB5F7227EF,PP0001586,Credit Score,68819.18,2024-04-11,Successful,Successful
LON_FDADFD7A2EF5,PP1085455,Credit Score,94361.7,2024-12-27,Successful,Successful
LON_82358611F1AC,PP1077737,Gold Loan,88740.41,2024-07-14,Successful,Successful
LON_D868FAB3F8CB,PP0036188,Mutual Fund,79800.9,2024-07-18,Successful,Successful
LON_EE9D2EDBD05E,PP1088896,Gold Loan,85789.29,2024-09-30,Successful,Successful
LON_C8C352DFC1F9,PP1063654,Credit Score,65153.15,2024-05-23,Successful,Successful
LON_30904A8B8F2F,PP1090494,Mutual Fund,6431.29,2024-09-27,Successful,Successful
LON_D641AA783383,PP1106270,Gold Loan,4559.7,2024-06-09,Successful,Successful
LON_980AD3A85758,PP0004416,Auto Loan,55452.67,2024-04-08,Successful,Successful
LON_056155178462,PP1096455,Mutual Fund,24932.14,2024-10-11,Successful,Successful
LON_D1BD2B70931E,PP1079595,Credit Score,8787.33,2024-05-19,Successful,Successful
LON_BC4D8BE8AD3E,PP1052074,Mutual Fund,61827.01,2024-04-15,Successful,Successful
LON_7F9A8D1553AC,PP1096412,Mutual Fund,16108.16,2024-07-07,Successful,Successful
LON_6B2AA7DAE9E0,PP1073996,Mutual Fund,51563.43,2024-06-29,Successful,Successful
LON_E99A10C0183A,PP0031236,Mutual Fund,59948.45,2024-05-01,Successful,Successful
LON_6139B1CFB564,PP1071245,Auto Loan,17368.07,2024-10-30,Successful,Successful
LON_8A4DAE501AEA,PP1084739,Credit Score,98971.73,2024-12-23,Successful,Successful
LON_3D430230E90F,PP0020559,Gold Loan,70964.88,2024-02-09,Successful,Successful
LON_F0572D51159D,PP0025733,Credit Score,81120.73,2024-04-08,Successful,Successful
LON_CB1B45F15F26,PP0021363,Credit Score,98685.51,2024-03-14,Successful,Successful
LON_AA65C73614F2,PP1056004,Mutual Fund,1613.94,2024-09-09,Successful,Successful
LON_AD42B73D1772,PP1094978,Gold Loan,60491.6,2024-02-02,Successful,Successful
LON_F3A829663D33,PP1067736,Mutual Fund,66021.93,2024-06-27,Failed,Server error
LON_325E0AFC153A,PP0028014,Auto Loan,78099.98,2024-07-31,Successful,Successful
LON_CB2CB5CFBF2A,PP0043829,Gold Loan,35660.15,2024-07-10,Successful,Successful
LON_AF1B4403DB18,PP1054344,Auto Loan,89396.9,2024-08-08,Successful,Successful
LON_0E55FB7B15D3,PP1068914,Mutual Fund,51632.77,2024-11-02,Successful,Successful
LON_46043B6E0D78,PP0022893,Auto Loan,87576.15,2024-08-02,Successful,Successful
LON_F6AC01F4E153,PP1102994,Credit Score,3618.83,2024-01-25,Successful,Successful
LON_7CD5A921DF9C,PP1082250,Gold Loan,50833.6,2024-06-27,Successful,Successful
LON_5D797F0B3E21,PP0007487,Credit Score,76500.01,2024-07-23,Successful,Successful
LON_88F0C7AE5E18,PP1067248,Credit Score,64038.4,2024-11-24,Successful,Successful
LON_6F9D5BDDB584,PP1071523,Gold Loan,21172.85,2024-10-26,Successful,Successful
LON_5F7544C1A3AC,PP1054314,Mutual Fund,95236.25,2024-04-22,Successful,Successful
LON_37066AECA693,PP0005357,Auto Loan,39582.9,2024-10-22,Successful,Successful
LON_11BF5DE83C37,PP1096121,Auto Loan,62887.67,2024-11-19,Successful,Successful
LON_08A7E7D5E095,PP0048412,Gold Loan,31424.67,2024-10-07,Successful,Successful
LON_DF080F4AE7A7,PP0047559,Auto Loan,67300.43,2024-06-24,Successful,Successful
LON_B2C22E1BBA4E,PP0013216,Credit Score,22470.71,2024-06-01,Successful,Successful
LON_1D6B9A742D84,PP0017675,Credit Score,22631.47,2024-10-30,Successful,Successful
LON_A8DE4D1B666E,PP1066171,Auto Loan,18774.4,2024-10-05,Successful,Successful
LON_E1EFF35B160A,PP1075503,Auto Loan,21410.99,2024-02-29,Successful,Successful
LON_56305C99617C,PP1101706,Auto Loan,18792.31,2024-02-24,Successful,Successful
LON_A4F7A2C23923,PP1050508,Gold Loan,27065.15,2024-09-11,Successful,Successful
LON_281B292B1453,PP1079790,Credit Score,50478.72,2024-04-19,Successful,Successful
LON_C538A2DA5F87,PP1087963,Mutual Fund,81990.86,2024-11-18,Successful,Successful
LON_6C965C6AF3F8,PP1049360,Gold Loan,80089.39,2024-10-31,Successful,Successful
LON_2B92EB298E23,PP1097446,Auto Loan,33005.09,2024-12-13,Successful,Successful
LON_C53A52E94F41,PP1100370,Gold Loan,58578.49,2024-02-20,Successful,Successful
LON_CD5F93EF6C6D,PP0009160,Auto Loan,85050.68,2024-07-20,Successful,Successful
LON_676BD788CCB9,PP1082133,Mutual Fund,95893.23,2024-01-06,Successful,Successful
LON_A563BE2C56E2,PP1061269,Auto Loan,52881.05,2024-05-13,Successful,Successful
LON_D2BCA45EE68A,PP1050156,Gold Loan,46885.43,2024-02-26,Successful,Successful
LON_3DCBDC363B0C,PP1049815,Gold Loan,4891.46,2024-08-18,Successful,Successful
LON_5F97065A706F,PP1069791,Mutual Fund,63068.24,2024-07-29,Successful,Successful
LON_0403AB3A5FAC,PP1051115,Auto Loan,31312.3,2024-12-02,Successful,Successful
LON_56A61373380E,PP1071073,Mutual Fund,60437.17,2024-07-30,Successful,Successful
LON_229E872B550B,PP1069796,Gold Loan,56410.63,2024-08-01,Successful,Successful
LON_1FCCEC289719,PP1051375,Mutual Fund,39056.57,2024-03-06,Failed,Server error
LON_68BBDBD1FCD0,PP1065571,Mutual Fund,87753.07,2024-06-22,Successful,Successful
LON_1A58C8DCF7ED,PP1070731,Gold Loan,92802.95,2024-04-27,Successful,Successful
LON_BD08F1746656,PP1050490,Auto Loan,44345.95,2024-04-06,Successful,Successful
LON_AEF31BD4F413,PP0048922,Gold Loan,9753.88,2024-02-16,Successful,Successful
LON_278B4A4D3AA6,PP0002437,Gold Loan,43769.1,2024-11-15,Successful,Successful
LON_04AD352ADBDA,PP1090706,Credit Score,10661.08,2024-04-20,Successful,Successful
LON_6948E3E1691B,PP0024119,Auto Loan,43449.85,2024-10-14,Successful,Successful
LON_C1381E42EAF5,PP1085140,Gold Loan,22866.34,2024-01-03,Successful,Successful
LON_D8B5AD6D73E9,PP0039544,Credit Score,57648.08,2024-02-04,Successful,Successful
LON_AD8003FBBC8C,PP0026117,Gold Loan,4197.79,2024-11-20,Successful,Successful
LON_360DBD7525C3,PP0016228,Gold Loan,82947.68,2024-10-08,Successful,Successful
LON_55D71BFF2D47,PP0007433,Credit Score,15399.05,2024-08-28,Successful,Successful
LON_A45818AABECF,PP1098013,Gold Loan,10734.59,2024-04-24,Successful,Successful
LON_0873BD6B270A,PP1057999,Auto Loan,68197.05,2024-11-23,Successful,Successful
LON_6B8B19D72C07,PP1089498,Credit Score,94832.66,2024-05-06,Successful,Successful
LON_AB941C7D741C,PP0040621,Credit Score,88740.41,2024-10-29,Successful,Successful
LON_E7BB096DF35D,PP1105533,Auto Loan,22502.17,2024-12-09,Successful,Successful
LON_00384DA80B95,PP1085621,Mutual Fund,86172.49,2024-01-17,Successful,Successful
LON_070E29D893A0,PP1058135,Auto Loan,74576.1,2024-07-22,Successful,Successful
LON_C97444271957,PP0045918,Auto Loan,9926.45,2024-09-11,Successful,Successful
LON_E56341FF6119,PP1072617,Mutual Fund,77489.48,2024-07-16,Successful,Successful
LON_8DB0538065BC,PP1089221,Gold Loan,53118.52,2024-03-01,Successful,Successful
LON_2BFD07589B11,PP0007576,Gold Loan,22145.52,2024-03-31,Successful,Successful
LON_D174DA1B149F,PP1106453,Auto Loan,32363.74,2024-11-07,Successful,Successful
LON_97839817E559,PP1055701,Auto Loan,81207.24,2024-03-30,Successful,Successful
LON_B1C17E5DC8B1,PP0027198,Mutual Fund,3825.63,2024-07-23,Successful,Successful
LON_4D7AECCA7327,PP1058597,Gold Loan,65124.19,2024-04-14,Successful,Successful
LON_E8C6B1E749E2,PP1084778,Mutual Fund,16738.07,2024-10-26,Successful,Successful
LON_885243D62559,PP1088786,Auto Loan,58819.9,2024-08-15,Successful,Successful
LON_86A61DC52804,PP1095715,Mutual Fund,49346.26,2024-03-03,Successful,Successful
LON_006385825785,PP0000413,Mutual Fund,52495.61,2024-04-01,Successful,Successful
LON_31CC2E13C095,PP1071937,Gold Loan,36047.42,2024-03-08,Successful,Successful
LON_86402DC963E8,PP1077764,Credit Score,17728.83,2024-07-01,Successful,Successful
LON_B12D1664C11E,PP0034838,Auto Loan,79655.19,2024-04-26,Successful,Successful
LON_06114D255ADF,PP1105657,Auto Loan,99566.67,2024-08-17,Successful,Successful
LON_5EB28371B989,PP0037864,Credit Score,17927.88,2024-04-06,Successful,Successful
LON_3F75BD82BEDC,PP0026592,Auto Loan,54768.59,2024-05-03,Successful,Successful
LON_7C0EA5A12F5B,PP1054076,Auto Loan,5124.26,2024-11-30,Successful,Successful
LON_7ED7FBFF9E24,PP1090088,Mutual Fund,54450.59,2024-04-07,Successful,Successful
LON_CA8C6624750E,PP1051749,Auto Loan,56004.43,2024-03-07,Successful,Successful
LON_05EDDADBE04B,PP1089763,Gold Loan,52059.78,2024-01-19,Successful,Successful
LON_95E08F3B431D,PP0023905,Gold Loan,77523.31,2024-04-22,Successful,Successful
LON_0AF21BCBD737,PP0010600,Auto Loan,52572.87,2024-01-11,Successful,Successful
LON_7EC3C5FFB304,PP0043420,Mutual Fund,98430.88,2024-01-21,Successful,Successful
LON_28DEF1591CFA,PP1061690,Mutual Fund,76629.84,2024-01-29,Successful,Successful
LON_AA55336156E0,PP1080710,Gold Loan,23540.49,2024-10-26,Successful,Successful
LON_A7E0B35D70F3,PP1101829,Mutual Fund,82397.17,2024-02-08,Successful,Successful
LON_A467A3DC75C6,PP0040389,Credit Score,50272.33,2024-12-27,Successful,Successful
LON_1A4561143A04,PP1066010,Mutual Fund,64276.29,2024-09-04,Successful,Successful
LON_52111F47F84E,PP1063265,Auto Loan,51181.8,2024-11-09,Successful,Successful
LON_672A7DE3DCFF,PP0038723,Mutual Fund,40671.81,2024-02-18,Failed,Server error
LON_321D26E12022,PP1092164,Auto Loan,12311.66,2024-07-16,Successful,Successful
LON_06B2BFD9A6A7,PP1062266,Mutual Fund,20197.71,2024-03-02,Successful,Successful
LON_EC0945872D99,PP0040109,Gold Loan,96263.13,2024-05-24,Successful,Successful
LON_80A7F6CF3FA3,PP0041839,Auto Loan,35400.08,2024-05-28,Successful,Successful
LON_FEEF10D1C3B9,PP1093528,Gold Loan,87507.97,2024-04-09,Failed,Bank Denied
LON_64D6972A0E62,PP0036120,Mutual Fund,24611.34,2024-01-16,Successful,Successful
LON_C23976610F4F,PP0030707,Gold Loan,33365.78,2024-06-23,Successful,Successful
LON_62D543226D79,PP1101812,Gold Loan,60613.87,2024-10-18,Successful,Successful
LON_6A90E6B98FB7,PP1059151,Auto Loan,92646.47,2024-07-02,Successful,Successful
LON_DCE25B87A834,PP1055311,Mutual Fund,94451.56,2024-03-18,Successful,Successful
